"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.dataset_path","dataset.perturbation_covariate_reps.drug","dataset.perturbation_covariate_reps.drugs","dataset.perturbation_covariates.dose","dataset.perturbation_covariates.drug","dataset.perturbation_covariates.drugs","dataset.sample_covariate_reps.cell_line","dataset.sample_covariates","dataset.split","dataset.split_covariates","dataset.wandb_project","logger.group","logger.log_model","logger.offline","logger.project","model.cond_output_dropout","model.condition_embedding_dim","model.condition_mode","model.conditioning","model.decoder_dims","model.decoder_dropout","model.ema","model.embedding_type","model.epsilon","model.flow_noise","model.flow_type","model.hidden_dims","model.hidden_dropout","model.layer_norm_before_concatenation","model.layers_after_pool.dims","model.layers_after_pool.dropout_rate","model.layers_after_pool.layer_type","model.layers_before_pool.cell_line.dims","model.layers_before_pool.cell_line.dropout_rate","model.layers_before_pool.cell_line.layer_type","model.layers_before_pool.dose.dims","model.layers_before_pool.dose.dropout_rate","model.layers_before_pool.dose.layer_type","model.layers_before_pool.drug.dims","model.layers_before_pool.drug.dropout_rate","model.layers_before_pool.drug.layer_type","model.layers_before_pool.drugs.dims","model.layers_before_pool.drugs.dropout_rate","model.layers_before_pool.drugs.layer_type","model.learning_rate","model.linear_projection_before_concatenation","model.multi_steps","model.pooling","model.regularization","model.tau_a","model.tau_b","model.time_encoder_dims","model.time_encoder_dropout","model.time_freqs","model.time_max_period","optimized_metric","training.batch_size","training.num_iterations","training.ood_n_conditions_on_log_iteration","training.ood_n_conditions_on_train_end","training.out_dir","training.save_model","training.test_n_conditions_on_log_iteration","training.test_n_conditions_on_train_end","training.valid_freq","ood_1_e_distance_mean","ood_1_mmd_mean","ood_1_r_squared_mean","ood_2_e_distance_mean","ood_2_mmd_mean","ood_2_r_squared_mean","ood_3_e_distance_mean","ood_3_mmd_mean","ood_3_r_squared_mean","ood_4_e_distance_mean","ood_4_mmd_mean","ood_4_r_squared_mean","pca_decoded_ood_1_e_distance_mean","pca_decoded_ood_1_mmd_mean","pca_decoded_ood_1_r_squared_mean","pca_decoded_ood_2_e_distance_mean","pca_decoded_ood_2_mmd_mean","pca_decoded_ood_2_r_squared_mean","pca_decoded_ood_3_e_distance_mean","pca_decoded_ood_3_mmd_mean","pca_decoded_ood_3_r_squared_mean","pca_decoded_ood_4_e_distance_mean","pca_decoded_ood_4_mmd_mean","pca_decoded_ood_4_r_squared_mean"
"pretty-sea-7339","finished","-","","","2025-09-12T03:35:52.000Z","3160","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","film","[2048,2048]","0.2","1","concatenated_drug_embeddings","1","1.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","50","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.750669479370117","0.015737900510430336","0.8246440316942113","7.966444969177246","0.02433890290558338","0.7144754315955368","11.482481002807615","0.03351779654622078","0.6672949489391383","33.454811096191406","0.08904919028282166","0.2626719520316352","4.7507452964782715","0.015734806656837463","0.9220230603403552","7.966402530670166","0.024333933368325233","0.872185311819784","11.482552528381348","0.033515237271785736","0.8377364685650532","33.45474624633789","0.08904851227998734","0.583138944623625"
"jolly-music-6484","finished","-","","","2025-09-10T22:06:10.000Z","3165","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","resnet","[4096,4096,4096]","0.2","0.0001","concatenated_drug_embeddings","1","0.1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","50","mean","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.752107620239258","0.015702543780207634","0.8247659715652197","7.982234001159668","0.02431038953363895","0.7140303497700213","11.48446559906006","0.03337724879384041","0.6686250008198338","26.784685134887695","0.07712119817733765","0.3447756016920407","4.752139091491699","0.015701686963438988","0.9219470299363266","7.9821624755859375","0.02430753223598003","0.8718590665049901","11.48448371887207","0.03337675705552101","0.8379598276302069","26.784400939941406","0.07711949944496155","0.6468291632621379"
"deft-terrain-6342","finished","-","","","2025-09-10T16:39:43.000Z","3088","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[4096,4096,4096]","0","1","direct_embedding","0.5","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","50","mean","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.773845195770264","0.015750637277960777","0.824111055237261","7.957216262817383","0.024153146892786023","0.7171067038156606","11.485190391540527","0.03314828872680664","0.6714153331179544","33.794437408447266","0.08843124657869339","0.2610700697872107","4.773870944976807","0.015749696642160416","0.9217837227984736","7.957191944122315","0.024150382727384567","0.8731182873554477","11.485239028930664","0.033147722482681274","0.8388327475617029","33.79435729980469","0.08843237906694412","0.5805674255095389"
"graceful-bee-6847","finished","-","","","2025-09-11T09:40:40.000Z","3530","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","resnet","[4096,4096,4096]","0.2","0.001","closest_cell_line","1","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","1","mean","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.7861456871032715","0.015747979283332825","0.8238953147555784","8.028754234313965","0.024389196187257767","0.7126354002071701","11.48578929901123","0.03334478661417961","0.6700477425205678","31.31757545471191","0.08449595421552658","0.3193993051693727","4.786163806915283","0.015746809542179108","0.9214703893988307","8.028718948364258","0.02438621036708355","0.8712146769825827","11.485834121704102","0.03334425017237663","0.8382811389684538","31.317670822143555","0.08449731767177582","0.6118212522299034"
"vocal-lion-6069","finished","-","","","2025-09-08T11:43:07.000Z","4265","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[4096,4096,4096]","0.2","0.001","direct_embedding","0.5","0.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","50","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.75714635848999","0.015725888311862946","0.8250347810317811","7.968531131744385","0.024306032806634903","0.7158999193421773","11.486955642700195","0.03345713019371033","0.6703011111886438","33.73676300048828","0.08949564397335052","0.2610149304542352","4.757205963134766","0.01572258584201336","0.9219795664232496","7.968531131744385","0.024300407618284225","0.8725924442888224","11.48698902130127","0.033454496413469315","0.8384404293382482","33.73667907714844","0.08949467539787292","0.5809079632138343"
"crisp-river-6982","finished","-","","","2025-09-11T15:06:32.000Z","3101","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[4096,4096,4096]","0","0.001","concatenated_drug_embeddings","1","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.781055927276611","0.015774082392454147","0.8233694960871899","7.981621742248535","0.02434432879090309","0.7137502498228468","11.488064765930176","0.03345204517245293","0.668374686596444","33.70214080810547","0.08935903757810593","0.25916288651981095","4.781116008758545","0.015773260965943336","0.9214336696867852","7.981569766998291","0.02434106543660164","0.8720890597316532","11.488073348999023","0.033451661467552185","0.8381520600612185","33.702022552490234","0.08936039358377457","0.5808648973009586"
"grateful-wood-6516","finished","-","","","2025-09-10T23:12:50.000Z","3610","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","resnet","[4096,4096,4096]","0","0.001","direct_embedding","1","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00005","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.761434555053711","0.015738777816295624","0.8239489711955699","7.963826656341553","0.02430490404367447","0.7143302528426749","11.489701271057127","0.033443111926317215","0.6686633263593739","33.87032699584961","0.08967255055904388","0.2560222171592818","4.76141357421875","0.015738917514681816","0.921723775528073","7.963696002960205","0.024302830919623375","0.8722480311128434","11.489646911621094","0.03344353660941124","0.8380970376303035","33.87006378173828","0.08967405557632446","0.5788487141142336"
"expert-durian-6321","finished","-","","","2025-09-10T16:05:56.000Z","3534","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[4096,4096,4096]","0","0.001","closest_cell_line","1","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.809624195098877","0.016024872660636902","0.8237188499133515","8.009007453918457","0.024614393711090088","0.7142600775857235","11.49152374267578","0.033735353499650955","0.6697563809221152","32.77821731567383","0.08880367875099182","0.28529488291203037","4.809728145599365","0.016023758798837662","0.921145779804825","8.009045600891113","0.0246109701693058","0.8716084682824257","11.49168586730957","0.033734433352947235","0.8380527049788389","32.77805709838867","0.08880481123924255","0.5934142778838639"
"smooth-pyramid-6556","finished","-","","","2025-09-11T00:37:10.000Z","3471","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","concatenation","[4096,4096,4096]","0.2","1","closest_cell_line","1","1.5","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.0001","false","1","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.809840679168701","0.01594005711376667","0.8213172053884773","8.02882194519043","0.024399148300290108","0.711130514250078","11.49433708190918","0.033254366368055344","0.6675857520275985","33.82590866088867","0.08824297040700912","0.2538694277081157","4.809866905212402","0.015938661992549896","0.920797374601828","8.028740882873535","0.024395747110247612","0.8708991654455076","11.494343757629396","0.03325400874018669","0.8377702536530349","33.82568359375","0.0882439911365509","0.5784487482041367"
"volcanic-water-6019","finished","-","","","2025-09-08T10:06:25.000Z","3443","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","1024","deterministic","concatenation","[4096,4096,4096]","0.2","0.001","concatenated_drug_embeddings","1","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00005","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.881527900695801","0.016193697229027748","0.8153650930351789","8.019203186035156","0.02465505339205265","0.7077475259546518","11.495074272155762","0.03373086452484131","0.6621139267697581","33.272151947021484","0.08895882964134216","0.2627705233525097","4.881587505340576","0.01619250699877739","0.9190059684856292","8.019210815429688","0.02465185895562172","0.8701846740895521","11.495155334472656","0.033729664981365204","0.8364615700833617","33.27204513549805","0.08895936608314514","0.5846524248577883"
"hardy-pyramid-6962","finished","-","","","2025-09-11T13:39:05.000Z","3650","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","resnet","[4096,4096,4096]","0","0.001","direct_embedding","0.5","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.759082317352295","0.015745626762509346","0.8250676770091159","7.969766616821289","0.02435702085494995","0.7155294535475897","11.496445655822754","0.03353565186262131","0.6697698335113598","33.869895935058594","0.08999419957399368","0.257109186651631","4.759120464324951","0.015744511038064957","0.9219861011718872","7.969693183898926","0.024353988468647003","0.8725001394275284","11.496478080749512","0.03353478014469147","0.8383328099534866","33.86973190307617","0.08999557793140411","0.579156237344471"
"electric-puddle-6006","finished","-","","","2025-09-08T09:47:12.000Z","4197","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","concatenation","[4096,4096,4096]","0","0.001","closest_cell_line","1","1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00005","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.774290084838867","0.01573748141527176","0.8243837588930215","7.9997639656066895","0.024344395846128464","0.714197407450081","11.498849868774414","0.03342882916331291","0.6692778919947935","33.632259368896484","0.08915794640779495","0.26088222386016147","4.774359703063965","0.01573430746793747","0.9216757357922112","7.999732494354248","0.024338526651263237","0.8719120749681637","11.498875617980955","0.033425718545913696","0.8381287116112984","33.63217544555664","0.08915752172470093","0.5815843038206892"
"laced-wave-7035","finished","-","","","2025-09-11T16:44:59.000Z","3144","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","resnet","[4096,4096,4096]","0.2","0.001","concatenated_drug_embeddings","0.5","1","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.764242172241211","0.01571670174598694","0.8247009055144551","7.97090482711792","0.02427753061056137","0.7154168950897195","11.49977207183838","0.033411186188459396","0.6697203989499249","33.832027435302734","0.089503213763237","0.25740562704451486","4.764240264892578","0.01571597345173359","0.9218297766412326","7.970921516418457","0.024274107068777084","0.8724091482280504","11.499836921691896","0.03341057151556015","0.8381993756742945","33.83198165893555","0.08950373530387878","0.5793560999509194"
"peach-night-6221","finished","-","","","2025-09-10T05:04:30.000Z","3839","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","film","[4096,4096,4096]","0.2","0.001","closest_cell_line","1","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","20","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.098940849304199","0.016475195065140724","0.8099893614401542","8.20443344116211","0.02488534525036812","0.7038986704039563","11.500630378723145","0.033565010875463486","0.665695033657598","33.25241470336914","0.08870829641819","0.2656065544040733","5.098947525024414","0.016472313553094864","0.916142371520236","8.204323768615723","0.024880768731236454","0.8680609695299264","11.500638008117676","0.03356180340051651","0.837145662239444","33.25230407714844","0.08870691806077957","0.5851867884092564"
"vocal-gorge-5512","finished","-","","","2025-09-07T15:11:50.000Z","3902","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","concatenation","[4096,4096,4096]","0","1","concatenated_drug_embeddings","0.5","1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00005","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.624499320983887","0.013579719699919224","0.8119481055219431","9.14407730102539","0.02050737291574478","0.6987025797791844","11.501370429992676","0.02527962066233158","0.6999241276277482","33.81599044799805","0.0674903467297554","0.31426559649506497","5.624523162841797","0.013577396981418133","0.9121063830973332","9.144021034240724","0.02050233818590641","0.8590143634564357","11.50139331817627","0.02528093196451664","0.844638165055732","33.816078186035156","0.06748722493648529","0.5965976044108747"
"sunny-oath-6856","finished","-","","","2025-09-11T10:10:50.000Z","3584","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[2048,2048]","0.2","0.1","direct_embedding","1","0.1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","50","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.744166851043701","0.01566207967698574","0.8254343494076755","8.010183334350586","0.02436011843383312","0.7134748740046896","11.501686096191406","0.03347640484571457","0.6689314326917638","33.840057373046875","0.08982747048139572","0.25051056514395703","4.744216442108154","0.01565944217145443","0.922129470425057","8.010129928588867","0.024355139583349228","0.8714990660276404","11.50174045562744","0.03347374126315117","0.8376810548032804","33.8399658203125","0.0898270532488823","0.5775272951198546"
"true-frost-6321","finished","-","","","2025-09-10T16:05:56.000Z","3276","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","resnet","[4096,4096,4096]","0.2","0.001","closest_cell_line","0.5","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","50","attention_token","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.870514869689941","0.01596071384847164","0.8198337709038357","8.125420570373535","0.02463829889893532","0.7083752546672388","11.50788402557373","0.033459387719631195","0.6681456584155855","30.983633041381836","0.0845194086432457","0.3162026509861147","4.870528697967529","0.015959816053509712","0.9200235525926213","8.125290870666504","0.02463565208017826","0.8697529329551565","11.507882118225098","0.03345910459756851","0.8378836213740807","30.983652114868164","0.08452064543962479","0.6129543842777184"
"distinctive-frost-6401","finished","-","","","2025-09-10T19:03:35.000Z","3073","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","resnet","[4096,4096,4096]","0.2","0.0001","closest_cell_line","1","1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00005","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.837604522705078","0.015886768698692322","0.8216453726750379","8.084920883178711","0.024548811838030815","0.7107865798231052","11.517796516418455","0.03347337245941162","0.66922701389789","31.09167098999023","0.08466728031635284","0.31458334982166863","4.837645530700684","0.01588570885360241","0.9206128864380276","8.084803581237793","0.024545563384890556","0.8704682233597474","11.517865180969238","0.0334729328751564","0.8378346410993678","31.09174346923828","0.08466879278421402","0.6117093576158503"
"earthy-snowflake-6560","finished","-","","","2025-09-11T00:56:05.000Z","3498","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[4096,4096,4096]","0","1","direct_embedding","0.5","1","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","50","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.782285213470459","0.015851544216275215","0.8246334964308074","7.971243858337402","0.024424459785223007","0.716013494886816","11.519919395446776","0.03367152810096741","0.6704570410528442","34.191776275634766","0.09092715382575987","0.25008968424213707","4.782351493835449","0.015850156545639038","0.9217661481566928","7.971160888671875","0.024421295151114464","0.872669953436829","11.51988697052002","0.03367089480161667","0.8384242002569595","34.19183349609375","0.09092727303504944","0.575390067469224"
"winter-salad-6489","finished","-","","","2025-09-10T22:25:20.000Z","3568","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","resnet","[4096,4096,4096]","0","1","direct_embedding","1","0.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.131139755249023","0.0191215630620718","0.8152022874149638","8.136649131774902","0.02709333226084709","0.7129206126534346","11.524460792541504","0.035703569650650024","0.6709232404501562","33.18040084838867","0.08922974020242691","0.27290494077523825","5.13128662109375","0.019117562100291252","0.9162367406021114","8.136674880981445","0.02708689495921135","0.8698344307931193","11.524561882019045","0.03569996729493141","0.8375596401849505","33.180362701416016","0.08922865986824036","0.5874794912185022"
"gallant-cosmos-6836","finished","-","","","2025-09-11T09:20:52.000Z","3810","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","film","[4096,4096,4096]","0.2","0.001","direct_embedding","1","1.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.740565299987793","0.0157161932438612","0.8245928459463954","8.000815391540527","0.024433782324194908","0.7121102006626724","11.528051376342772","0.03360101953148842","0.665321716617585","33.25277328491211","0.08867397904396057","0.26590180867969254","4.740583896636963","0.01571352407336235","0.9220213037657616","8.000795364379883","0.0244285948574543","0.8713735372051841","11.528101921081545","0.033598221838474274","0.8368455444423268","33.25278091430664","0.08867309242486954","0.5851536749748377"
"rural-flower-7117","finished","-","","","2025-09-11T19:12:47.000Z","3366","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","concatenation","[2048,2048]","0","0.001","concatenated_drug_embeddings","1","1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.0001","false","1","attention_token","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.0817389488220215","0.017290864139795303","0.7982679242397771","8.307485580444336","0.02554997429251671","0.6893160031749219","11.538578987121582","0.033278439193964005","0.6521688860108298","31.58241844177246","0.08103039115667343","0.28471367710323064","5.081821918487549","0.017287662252783775","0.9140346347955586","8.307438850402832","0.02554446831345558","0.8639298289335302","11.538597106933594","0.033275432884693146","0.8342659704849285","31.582130432128903","0.08103103190660477","0.6019930042897301"
"usual-elevator-6604","finished","-","","","2025-09-11T02:21:03.000Z","3003","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","resnet","[2048,2048]","0.2","0.1","concatenated_drug_embeddings","1","1.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00005","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.950112819671631","0.016055308282375336","0.8183638892204192","8.085027694702148","0.024370629340410233","0.714034013609881","11.541722297668455","0.03329857811331749","0.6726569654458096","33.942996978759766","0.08936908841133118","0.2584385907648833","4.950244903564453","0.016053834930062294","0.9187495673076927","8.085088729858398","0.024367142468690872","0.8710946856691317","11.541852951049805","0.033297348767519","0.8384267876043054","33.943050384521484","0.0893690213561058","0.5786542743523715"
"feasible-sunset-6996","finished","-","","","2025-09-11T15:27:31.000Z","3666","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","1024","deterministic","resnet","[4096,4096,4096]","0","0.0001","closest_cell_line","1","0.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","4.8130717277526855","0.01593576930463314","0.823054030462544","8.039022445678711","0.024578798562288284","0.7124775452691399","11.547794342041016","0.03372993320226669","0.6674607538153885","32.80287551879883","0.08793957531452179","0.2838995198736367","4.813180446624756","0.015932736918330193","0.9209585224679876","8.039011001586914","0.024573206901550293","0.8709983468342049","11.54783058166504","0.03372741863131523","0.8371356519221562","32.80290603637695","0.08793892711400986","0.5928248873918611"
